student_id,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10
4451603754,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,No
4351603627,Good,Very Good,Very Good,Very Good,Good,Drinking Water,No,None of these,Very Good,no
3151601980,Excellent,Excellent,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,NIL
5251604547,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
5551605134,Average,Excellent,Very Good,Excellent,Average,Seating Arrangement,Yes,None of these,Excellent,OK
4451603768,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,good
4351603620,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
2151601069,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
4351603617,Good,Good,Good,Good,Good,"Drinking Water, Ample lights",No,None of these,Good,Good
2151601109,Very Good,Excellent,Good,Very Good,Good,Seating Arrangement,Yes,Power Failure,Good,no
4351603629,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,very good
3151601998,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,NIL
8151606874,Good,Very Good,Very Good,Average,Good,Drinking Water,Yes,Power Failure,Good,VERY GOOD
2151601080,Excellent,Excellent,Excellent,Very Good,Good,Drinking Water,Yes,None of these,Excellent,over all very good arrengement and  best exam
1351600416,Poor,Very Good,Very Good,Very Good,Good,Seating Arrangement,Yes,None of these,Good,NO
8151606879,Very Good,Average,Good,Good,Excellent,Seating Arrangement,Yes,None of these,Average,not bad
6351605704,Average,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room",Yes,None of these,Very Good,ever thing is very good/
1451600443,Very Good,Very Good,Very Good,Excellent,Excellent,"Seating Arrangement, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,nothing
5251604536,Excellent,Very Good,Excellent,Very Good,Excellent,Drinking Water,Yes,Power Failure,Excellent,no
1451600440,Very Good,Very Good,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,Nothing
1151500144,Excellent,Excellent,Very Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,no suggesion
2151601108,Very Good,Excellent,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,Arangments was excellent
4351603619,Very Good,Good,Good,Average,Good,Seating Arrangement,No,"Internet failure, None of these",Very Good,Seating arreagements
8151606847,Good,Good,Good,Average,Good,Seating Arrangement,Yes,None of these,Good,OK
2151601063,Good,Very Good,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,NO Its very good
2151601118,Good,Good,Good,Good,Good,"Seating Arrangement, Ample lights",Yes,None of these,Excellent,no
7151606298,Good,Good,Good,Good,Excellent,Seating Arrangement,Yes,None of these,Good,no
1551600668,Average,Excellent,Very Good,Excellent,Poor,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Average,no
7251606478,Good,Good,Excellent,Good,Very Good,"Seating Arrangement, Drinking Water, Washrooms",No,None of these,Very Good,cameras should be available in computer lab
4351603621,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Very Good,yes
4451503752,Very Good,Excellent,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,no
7251606482,Good,Good,Good,Good,Good,Seating Arrangement,No,None of these,Good,please increase exam time
2151601086,Very Good,Very Good,Very Good,Excellent,Very Good,Waiting room,Yes,None of these,Very Good,no
4451603770,Good,Good,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,GOOD
6351605699,Very Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,Power Failure,Very Good,Thank You.
8351607239,Poor,Poor,Good,Very Good,Excellent,Seating Arrangement,Yes,None of these,Average,nice he is a good senter but kibord is not good he exchange the
1251600323,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Waiting room, Washrooms",Yes,None of these,Excellent,none.
5251604530,Good,Very Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,PC Restart,Good,good
7151606279,Excellent,Excellent,Excellent,Good,Excellent,"Seating Arrangement, Waiting room, Washrooms",Yes,None of these,Excellent,overall exam are  best.
7151606292,Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,No,None of these,Good,sound should be more loud
2151601114,Good,Good,Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,all right no improvement thas good
1351600413,Very Good,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no suggestions
1151500139,Good,Very Good,Very Good,Very Good,Good,"Seating Arrangement, Ample lights",Yes,None of these,Good,No
5251604534,Good,Very Good,Good,Good,Good,Seating Arrangement,Yes,"Power Failure, PC Restart",Very Good,VERY GOOD
2151601058,Good,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
1151500132,Average,Very Good,Very Good,Very Good,Poor,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Very Good,Please do manual shorthand exam
7151606287,Good,Good,Good,Good,Average,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Good,GOOD
7151606280,Excellent,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,Exam was good nice staff
1151500133,Very Good,Very Good,Very Good,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,Good service by management staff
4351603649,Good,Good,Very Good,Very Good,Good,Drinking Water,Yes,None of these,Very Good,Good
2151601120,Good,Good,Good,Excellent,Very Good,Waiting room,Yes,None of these,Very Good,no
2151601099,Excellent,Excellent,Excellent,Excellent,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
1351600410,Average,Very Good,Very Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
1151500127,Excellent,Excellent,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
7251606474,Very Good,Very Good,Excellent,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,No
1151500129,Good,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Very Good,none
2151601098,Excellent,Excellent,Excellent,Very Good,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
1151500134,Good,Very Good,Very Good,Good,Average,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Very Good,no
1151500130,Very Good,Excellent,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,No
6552605963,Very Good,Excellent,Very Good,Excellent,Good,Seating Arrangement,Yes,None of these,Very Good,"i don't think so, every thing is perfect i guess\"
4351603651,Good,Good,Good,Good,Average,Waiting room,Yes,None of these,Good,NOTHING
6552605968,Good,Good,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
4351603650,Good,Good,Good,Average,Average,Seating Arrangement,Yes,None of these,Good,GOOD
1151500125,Very Good,Excellent,Excellent,Good,Good,"Drinking Water, Washrooms",Yes,None of these,Very Good,no
1151500137,Very Good,Excellent,Excellent,Excellent,Very Good,Drinking Water,Yes,None of these,Very Good,very good org
1151500138,Very Good,Very Good,Excellent,Excellent,Excellent,Seating Arrangement,No,None of these,Excellent,Good
6552605965,Good,Good,Good,Good,Average,Ample lights,Yes,Software lagging,Very Good,goog
3151602006,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Excellent,nill
2151601089,Poor,Very Good,Excellent,Excellent,Poor,"Seating Arrangement, Drinking Water, Ample lights",Yes,None of these,Excellent,no
8351607240,Poor,Poor,Poor,Poor,Poor,"Seating Arrangement, Washrooms",Yes,"Internet failure, PC Restart",Poor,please improve exam center
1151500136,Very Good,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Very Good,No
1151500121,Average,Good,Good,Average,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,no online exams
4251603148,Good,Good,Good,Good,Good,"Seating Arrangement, Ample lights, Waiting room, Washrooms",Yes,PC Hang,Good,-
7151606294,Average,Average,Average,Average,Average,Seating Arrangement,Yes,None of these,Average,no
8351607233,Very Good,Excellent,Very Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Washrooms",Yes,None of these,Very Good,EVERYTHING WAS GOOD
1151500122,Very Good,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Very Good,No
7251606484,Good,Excellent,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,better experience
7151606283,Very Good,Good,Very Good,Good,Very Good,"Seating Arrangement, Drinking Water, Waiting room, Washrooms",Yes,"PC Hang, PC Restart",Good,very good
1551600669,Excellent,Excellent,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
6552605956,Good,Very Good,Good,Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,no
3151601979,Very Good,Very Good,Very Good,Very Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,NIL
1151500128,Good,Excellent,Excellent,Very Good,Very Good,Seating Arrangement,No,None of these,Excellent,everything was good
1551500643,Poor,Excellent,Very Good,Average,Poor,Drinking Water,No,None of these,Poor,no
1151500131,Very Good,Good,Very Good,Very Good,Good,Drinking Water,Yes,None of these,Excellent,very good
2151601064,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NA
6351605705,Very Good,Very Good,Excellent,Excellent,Excellent,Drinking Water,Yes,None of these,Excellent,very good
8351607243,Very Good,Excellent,Very Good,Good,Very Good,Seating Arrangement,Yes,None of these,Excellent,nothing
1351600420,Good,Excellent,Average,Very Good,Poor,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NO
4351603680,Good,Good,Good,Good,Good,Drinking Water,Yes,None of these,Very Good,NO
1451600446,Very Good,Excellent,Very Good,Excellent,Very Good,"Seating Arrangement, Waiting room, Washrooms",Yes,None of these,Very Good,nothing
1351600414,Excellent,Very Good,Very Good,Very Good,Excellent,"Seating Arrangement, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NONE
8351607238,Average,Good,Good,Good,Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,No
1351600421,Very Good,Excellent,Excellent,Very Good,Good,Seating Arrangement,Yes,None of these,Excellent,YES
7251606481,Good,Very Good,Good,Good,Excellent,Waiting room,No,Power Failure,Average,institute can not provide us demo exam please strict them.
4451603774,Excellent,Very Good,Excellent,Excellent,Very Good,"Seating Arrangement, Drinking Water",Yes,None of these,Excellent,please tab and paragraph  enter cumpulsory
4351603623,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
5251604537,Very Good,Excellent,Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,very good
3151602003,Excellent,Excellent,Excellent,Excellent,Very Good,"Seating Arrangement, Ample lights, Washrooms",Yes,None of these,Excellent,nil
5152604377,Good,Good,Good,Good,Good,Seating Arrangement,Yes,None of these,Good,yes
7151606295,Average,Good,Good,Good,Average,Seating Arrangement,Yes,None of these,Good,NO
2151601077,Very Good,Very Good,Very Good,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,no
7151606302,Good,Average,Very Good,Good,Average,Seating Arrangement,Yes,None of these,Good,nothing
7551606688,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,Yes,None of these,Excellent,every thing was nicely done
1151600150,Excellent,Excellent,Excellent,Excellent,Excellent,Seating Arrangement,No,None of these,Excellent,NO
1451600441,Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,None of these,Very Good,nothing
1151600147,Good,Good,Excellent,Good,Good,Seating Arrangement,Yes,None of these,Good,none
5351504606,Poor,Good,Average,Excellent,Average,Seating Arrangement,Yes,"Power Failure, None of these",Excellent,ok
4251603169,Good,Good,Good,Good,Good,"Seating Arrangement, Washrooms",Yes,None of these,Good,No
2151601076,Very Good,Very Good,Very Good,Very Good,Very Good,Drinking Water,Yes,Software lagging,Very Good,no
7251606483,Good,Excellent,Very Good,Excellent,Very Good,Seating Arrangement,Yes,None of these,Very Good,Better experiance
1151500145,Good,Very Good,Very Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,Please improve the pronousiation of the dictator
5151603976,Excellent,Excellent,Excellent,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
3151601978,Very Good,Excellent,Very Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,NIL
4351603630,Good,Very Good,Good,Good,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,Nothing
5351504605,Poor,Good,Very Good,Good,Average,Waiting room,Yes,None of these,Good,ok
6552605962,Very Good,Very Good,Very Good,Excellent,Very Good,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Very Good,no
7351606533,Excellent,Very Good,Very Good,Excellent,Very Good,Washrooms,Yes,None of these,Very Good,No all good
2151601082,Good,Good,Very Good,Excellent,Very Good,Drinking Water,Yes,None of these,Excellent,no
4351603673,Good,Very Good,Very Good,Good,Very Good,Drinking Water,No,Power Failure,Excellent,no
7151606303,Average,Good,Good,Excellent,Poor,"Seating Arrangement, Ample lights",Yes,None of these,Average,"I  thing, it was an good experience."
2151601062,Very Good,Excellent,Good,Excellent,Excellent,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Good,NA
2151601084,Very Good,Very Good,Very Good,Very Good,Average,"Seating Arrangement, Drinking Water, Ample lights, Waiting room, Washrooms",Yes,None of these,Excellent,no
5251604533,Good,Good,Good,Poor,Poor,Seating Arrangement,No,Internet failure,Good,jkhhkj
4351603667,Good,Very Good,Good,Very Good,Very Good,Seating Arrangement,Yes,None of these,Very Good,No
4351603658,Good,Good,Very Good,Very Good,Very Good,Seating Arrangement,No,None of these,Very Good,no
